song_id,filename,filepath,genre_id,genre
19803,019803.ogg,train/019803.ogg,0,Electronic
3549,003549.ogg,train/003549.ogg,8,Pop
1773,001773.ogg,train/001773.ogg,4,Hip-Hop
17372,017372.ogg,train/017372.ogg,14,Country
22304,022304.ogg,train/022304.ogg,6,Chiptune / Glitch
10919,010919.ogg,train/010919.ogg,0,Electronic
1282,001282.ogg,train/001282.ogg,13,Jazz
7571,007571.ogg,train/007571.ogg,0,Electronic
6840,006840.ogg,train/006840.ogg,1,Rock
5536,005536.ogg,train/005536.ogg,6,Chiptune / Glitch
14217,014217.ogg,train/014217.ogg,3,Experimental
24877,024877.ogg,train/024877.ogg,4,Hip-Hop
20662,020662.ogg,train/020662.ogg,1,Rock
11568,011568.ogg,train/011568.ogg,6,Chiptune / Glitch
5593,005593.ogg,train/005593.ogg,0,Electronic
23938,023938.ogg,train/023938.ogg,10,Ambient Electronic
12734,012734.ogg,train/012734.ogg,4,Hip-Hop
21687,021687.ogg,train/021687.ogg,5,Folk
9437,009437.ogg,train/009437.ogg,9,International
13814,013814.ogg,train/013814.ogg,0,Electronic
7366,007366.ogg,train/007366.ogg,8,Pop
23629,023629.ogg,train/023629.ogg,0,Electronic
4180,004180.ogg,train/004180.ogg,2,Punk
18726,018726.ogg,train/018726.ogg,2,Punk
14387,014387.ogg,train/014387.ogg,9,International
15445,015445.ogg,train/015445.ogg,4,Hip-Hop
688,000688.ogg,train/000688.ogg,0,Electronic
14044,014044.ogg,train/014044.ogg,0,Electronic
6430,006430.ogg,train/006430.ogg,1,Rock
13928,013928.ogg,train/013928.ogg,8,Pop
15076,015076.ogg,train/015076.ogg,2,Punk
17409,017409.ogg,train/017409.ogg,0,Electronic
23165,023165.ogg,train/023165.ogg,0,Electronic
8712,008712.ogg,train/008712.ogg,3,Experimental
152,000152.ogg,train/000152.ogg,0,Electronic
6627,006627.ogg,train/006627.ogg,12,Old-Time / Historic
13273,013273.ogg,train/013273.ogg,11,Classical
13893,013893.ogg,train/013893.ogg,3,Experimental
5111,005111.ogg,train/005111.ogg,7,Instrumental
731,000731.ogg,train/000731.ogg,1,Rock
23233,023233.ogg,train/023233.ogg,3,Experimental
18922,018922.ogg,train/018922.ogg,4,Hip-Hop
5728,005728.ogg,train/005728.ogg,0,Electronic
15383,015383.ogg,train/015383.ogg,1,Rock
12224,012224.ogg,train/012224.ogg,3,Experimental
626,000626.ogg,train/000626.ogg,4,Hip-Hop
9014,009014.ogg,train/009014.ogg,2,Punk
1156,001156.ogg,train/001156.ogg,4,Hip-Hop
19173,019173.ogg,train/019173.ogg,5,Folk
23569,023569.ogg,train/023569.ogg,1,Rock
3492,003492.ogg,train/003492.ogg,1,Rock
19628,019628.ogg,train/019628.ogg,0,Electronic
10772,010772.ogg,train/010772.ogg,2,Punk
489,000489.ogg,train/000489.ogg,7,Instrumental
5719,005719.ogg,train/005719.ogg,9,International
8650,008650.ogg,train/008650.ogg,8,Pop
7624,007624.ogg,train/007624.ogg,0,Electronic
11386,011386.ogg,train/011386.ogg,8,Pop
17508,017508.ogg,train/017508.ogg,0,Electronic
389,000389.ogg,train/000389.ogg,4,Hip-Hop
1808,001808.ogg,train/001808.ogg,13,Jazz
12394,012394.ogg,train/012394.ogg,3,Experimental
7838,007838.ogg,train/007838.ogg,9,International
23428,023428.ogg,train/023428.ogg,5,Folk
849,000849.ogg,train/000849.ogg,2,Punk
5282,005282.ogg,train/005282.ogg,1,Rock
24218,024218.ogg,train/024218.ogg,9,International
11601,011601.ogg,train/011601.ogg,0,Electronic
12957,012957.ogg,train/012957.ogg,3,Experimental
12190,012190.ogg,train/012190.ogg,0,Electronic
6463,006463.ogg,train/006463.ogg,3,Experimental
8894,008894.ogg,train/008894.ogg,7,Instrumental
5419,005419.ogg,train/005419.ogg,6,Chiptune / Glitch
23558,023558.ogg,train/023558.ogg,9,International
1373,001373.ogg,train/001373.ogg,1,Rock
175,000175.ogg,train/000175.ogg,2,Punk
22127,022127.ogg,train/022127.ogg,2,Punk
2990,002990.ogg,train/002990.ogg,0,Electronic
17972,017972.ogg,train/017972.ogg,1,Rock
9260,009260.ogg,train/009260.ogg,1,Rock
23903,023903.ogg,train/023903.ogg,1,Rock
16324,016324.ogg,train/016324.ogg,4,Hip-Hop
17937,017937.ogg,train/017937.ogg,7,Instrumental
15775,015775.ogg,train/015775.ogg,3,Experimental
7426,007426.ogg,train/007426.ogg,0,Electronic
22882,022882.ogg,train/022882.ogg,6,Chiptune / Glitch
603,000603.ogg,train/000603.ogg,0,Electronic
20817,020817.ogg,train/020817.ogg,0,Electronic
3357,003357.ogg,train/003357.ogg,3,Experimental
6330,006330.ogg,train/006330.ogg,11,Classical
14392,014392.ogg,train/014392.ogg,0,Electronic
5729,005729.ogg,train/005729.ogg,11,Classical
15705,015705.ogg,train/015705.ogg,0,Electronic
2825,002825.ogg,train/002825.ogg,4,Hip-Hop
22788,022788.ogg,train/022788.ogg,0,Electronic
24417,024417.ogg,train/024417.ogg,2,Punk
9037,009037.ogg,train/009037.ogg,2,Punk
23343,023343.ogg,train/023343.ogg,4,Hip-Hop
16698,016698.ogg,train/016698.ogg,1,Rock
3309,003309.ogg,train/003309.ogg,12,Old-Time / Historic
5816,005816.ogg,train/005816.ogg,3,Experimental
10241,010241.ogg,train/010241.ogg,9,International
11672,011672.ogg,train/011672.ogg,9,International
21945,021945.ogg,train/021945.ogg,2,Punk
6441,006441.ogg,train/006441.ogg,0,Electronic
15182,015182.ogg,train/015182.ogg,2,Punk
20790,020790.ogg,train/020790.ogg,9,International
8717,008717.ogg,train/008717.ogg,7,Instrumental
8225,008225.ogg,train/008225.ogg,4,Hip-Hop
19403,019403.ogg,train/019403.ogg,7,Instrumental
14385,014385.ogg,train/014385.ogg,0,Electronic
9159,009159.ogg,train/009159.ogg,7,Instrumental
18940,018940.ogg,train/018940.ogg,0,Electronic
3678,003678.ogg,train/003678.ogg,10,Ambient Electronic
21391,021391.ogg,train/021391.ogg,0,Electronic
22548,022548.ogg,train/022548.ogg,9,International
15778,015778.ogg,train/015778.ogg,15,Soul-RnB
11654,011654.ogg,train/011654.ogg,8,Pop
1663,001663.ogg,train/001663.ogg,0,Electronic
23100,023100.ogg,train/023100.ogg,0,Electronic
19425,019425.ogg,train/019425.ogg,0,Electronic
14172,014172.ogg,train/014172.ogg,0,Electronic
24831,024831.ogg,train/024831.ogg,2,Punk
3119,003119.ogg,train/003119.ogg,10,Ambient Electronic
22970,022970.ogg,train/022970.ogg,0,Electronic
1708,001708.ogg,train/001708.ogg,11,Classical
22991,022991.ogg,train/022991.ogg,2,Punk
24616,024616.ogg,train/024616.ogg,0,Electronic
12465,012465.ogg,train/012465.ogg,15,Soul-RnB
16137,016137.ogg,train/016137.ogg,17,Blues
5110,005110.ogg,train/005110.ogg,0,Electronic
8901,008901.ogg,train/008901.ogg,2,Punk
8740,008740.ogg,train/008740.ogg,4,Hip-Hop
4383,004383.ogg,train/004383.ogg,8,Pop
6074,006074.ogg,train/006074.ogg,1,Rock
15043,015043.ogg,train/015043.ogg,1,Rock
11359,011359.ogg,train/011359.ogg,6,Chiptune / Glitch
17697,017697.ogg,train/017697.ogg,5,Folk
7748,007748.ogg,train/007748.ogg,1,Rock
9244,009244.ogg,train/009244.ogg,1,Rock
21140,021140.ogg,train/021140.ogg,1,Rock
14518,014518.ogg,train/014518.ogg,1,Rock
14806,014806.ogg,train/014806.ogg,3,Experimental
15369,015369.ogg,train/015369.ogg,3,Experimental
2859,002859.ogg,train/002859.ogg,7,Instrumental
4257,004257.ogg,train/004257.ogg,2,Punk
2642,002642.ogg,train/002642.ogg,8,Pop
16470,016470.ogg,train/016470.ogg,0,Electronic
23050,023050.ogg,train/023050.ogg,7,Instrumental
20958,020958.ogg,train/020958.ogg,1,Rock
2964,002964.ogg,train/002964.ogg,1,Rock
23484,023484.ogg,train/023484.ogg,1,Rock
18735,018735.ogg,train/018735.ogg,6,Chiptune / Glitch
5219,005219.ogg,train/005219.ogg,1,Rock
8402,008402.ogg,train/008402.ogg,5,Folk
21085,021085.ogg,train/021085.ogg,7,Instrumental
13350,013350.ogg,train/013350.ogg,9,International
9954,009954.ogg,train/009954.ogg,3,Experimental
10794,010794.ogg,train/010794.ogg,3,Experimental
7589,007589.ogg,train/007589.ogg,2,Punk
14693,014693.ogg,train/014693.ogg,5,Folk
3004,003004.ogg,train/003004.ogg,7,Instrumental
15382,015382.ogg,train/015382.ogg,4,Hip-Hop
22856,022856.ogg,train/022856.ogg,1,Rock
2529,002529.ogg,train/002529.ogg,1,Rock
24910,024910.ogg,train/024910.ogg,9,International
134,000134.ogg,train/000134.ogg,2,Punk
14310,014310.ogg,train/014310.ogg,6,Chiptune / Glitch
1696,001696.ogg,train/001696.ogg,4,Hip-Hop
24241,024241.ogg,train/024241.ogg,8,Pop
13907,013907.ogg,train/013907.ogg,3,Experimental
2699,002699.ogg,train/002699.ogg,11,Classical
1029,001029.ogg,train/001029.ogg,2,Punk
21740,021740.ogg,train/021740.ogg,0,Electronic
8236,008236.ogg,train/008236.ogg,5,Folk
4965,004965.ogg,train/004965.ogg,0,Electronic
14483,014483.ogg,train/014483.ogg,4,Hip-Hop
6855,006855.ogg,train/006855.ogg,7,Instrumental
10912,010912.ogg,train/010912.ogg,15,Soul-RnB
7021,007021.ogg,train/007021.ogg,0,Electronic
3095,003095.ogg,train/003095.ogg,6,Chiptune / Glitch
8954,008954.ogg,train/008954.ogg,0,Electronic
199,000199.ogg,train/000199.ogg,10,Ambient Electronic
6536,006536.ogg,train/006536.ogg,1,Rock
17490,017490.ogg,train/017490.ogg,1,Rock
7076,007076.ogg,train/007076.ogg,4,Hip-Hop
11931,011931.ogg,train/011931.ogg,1,Rock
526,000526.ogg,train/000526.ogg,4,Hip-Hop
19451,019451.ogg,train/019451.ogg,1,Rock
19626,019626.ogg,train/019626.ogg,0,Electronic
12918,012918.ogg,train/012918.ogg,7,Instrumental
5190,005190.ogg,train/005190.ogg,3,Experimental
13636,013636.ogg,train/013636.ogg,11,Classical
1307,001307.ogg,train/001307.ogg,1,Rock
7238,007238.ogg,train/007238.ogg,2,Punk
8992,008992.ogg,train/008992.ogg,3,Experimental
581,000581.ogg,train/000581.ogg,4,Hip-Hop
21333,021333.ogg,train/021333.ogg,12,Old-Time / Historic
22053,022053.ogg,train/022053.ogg,1,Rock
23706,023706.ogg,train/023706.ogg,8,Pop
2237,002237.ogg,train/002237.ogg,13,Jazz
17161,017161.ogg,train/017161.ogg,2,Punk
10860,010860.ogg,train/010860.ogg,2,Punk
3328,003328.ogg,train/003328.ogg,10,Ambient Electronic
22669,022669.ogg,train/022669.ogg,3,Experimental
9986,009986.ogg,train/009986.ogg,0,Electronic
14936,014936.ogg,train/014936.ogg,6,Chiptune / Glitch
8641,008641.ogg,train/008641.ogg,3,Experimental
19995,019995.ogg,train/019995.ogg,3,Experimental
292,000292.ogg,train/000292.ogg,8,Pop
17607,017607.ogg,train/017607.ogg,6,Chiptune / Glitch
13268,013268.ogg,train/013268.ogg,16,Spoken
9931,009931.ogg,train/009931.ogg,2,Punk
17293,017293.ogg,train/017293.ogg,7,Instrumental
10709,010709.ogg,train/010709.ogg,0,Electronic
16052,016052.ogg,train/016052.ogg,1,Rock
10579,010579.ogg,train/010579.ogg,6,Chiptune / Glitch
18545,018545.ogg,train/018545.ogg,0,Electronic
21319,021319.ogg,train/021319.ogg,3,Experimental
2840,002840.ogg,train/002840.ogg,0,Electronic
6094,006094.ogg,train/006094.ogg,7,Instrumental
5989,005989.ogg,train/005989.ogg,0,Electronic
5357,005357.ogg,train/005357.ogg,8,Pop
13994,013994.ogg,train/013994.ogg,0,Electronic
5776,005776.ogg,train/005776.ogg,1,Rock
18860,018860.ogg,train/018860.ogg,14,Country
7712,007712.ogg,train/007712.ogg,9,International
15120,015120.ogg,train/015120.ogg,15,Soul-RnB
7666,007666.ogg,train/007666.ogg,6,Chiptune / Glitch
4237,004237.ogg,train/004237.ogg,3,Experimental
10986,010986.ogg,train/010986.ogg,0,Electronic
20507,020507.ogg,train/020507.ogg,1,Rock
4143,004143.ogg,train/004143.ogg,7,Instrumental
8060,008060.ogg,train/008060.ogg,1,Rock
19781,019781.ogg,train/019781.ogg,2,Punk
17747,017747.ogg,train/017747.ogg,11,Classical
8950,008950.ogg,train/008950.ogg,13,Jazz
14381,014381.ogg,train/014381.ogg,3,Experimental
3050,003050.ogg,train/003050.ogg,9,International
13646,013646.ogg,train/013646.ogg,3,Experimental
12262,012262.ogg,train/012262.ogg,4,Hip-Hop
12358,012358.ogg,train/012358.ogg,6,Chiptune / Glitch
16333,016333.ogg,train/016333.ogg,3,Experimental
18104,018104.ogg,train/018104.ogg,1,Rock
18897,018897.ogg,train/018897.ogg,8,Pop
22987,022987.ogg,train/022987.ogg,0,Electronic
15789,015789.ogg,train/015789.ogg,7,Instrumental
7098,007098.ogg,train/007098.ogg,10,Ambient Electronic
13825,013825.ogg,train/013825.ogg,9,International
8206,008206.ogg,train/008206.ogg,4,Hip-Hop
4572,004572.ogg,train/004572.ogg,8,Pop
4145,004145.ogg,train/004145.ogg,2,Punk
4464,004464.ogg,train/004464.ogg,3,Experimental
23757,023757.ogg,train/023757.ogg,5,Folk
11028,011028.ogg,train/011028.ogg,0,Electronic
4363,004363.ogg,train/004363.ogg,0,Electronic
18124,018124.ogg,train/018124.ogg,3,Experimental
24375,024375.ogg,train/024375.ogg,1,Rock
3300,003300.ogg,train/003300.ogg,7,Instrumental
4884,004884.ogg,train/004884.ogg,4,Hip-Hop
2496,002496.ogg,train/002496.ogg,5,Folk
12375,012375.ogg,train/012375.ogg,2,Punk
8316,008316.ogg,train/008316.ogg,9,International
20670,020670.ogg,train/020670.ogg,1,Rock
7412,007412.ogg,train/007412.ogg,7,Instrumental
18553,018553.ogg,train/018553.ogg,4,Hip-Hop
711,000711.ogg,train/000711.ogg,5,Folk
22194,022194.ogg,train/022194.ogg,1,Rock
8730,008730.ogg,train/008730.ogg,0,Electronic
6051,006051.ogg,train/006051.ogg,1,Rock
23793,023793.ogg,train/023793.ogg,2,Punk
150,000150.ogg,train/000150.ogg,13,Jazz
17653,017653.ogg,train/017653.ogg,2,Punk
11381,011381.ogg,train/011381.ogg,5,Folk
7433,007433.ogg,train/007433.ogg,8,Pop
13540,013540.ogg,train/013540.ogg,7,Instrumental
12719,012719.ogg,train/012719.ogg,1,Rock
7262,007262.ogg,train/007262.ogg,3,Experimental
11827,011827.ogg,train/011827.ogg,2,Punk
20742,020742.ogg,train/020742.ogg,4,Hip-Hop
23156,023156.ogg,train/023156.ogg,1,Rock
12372,012372.ogg,train/012372.ogg,0,Electronic
24455,024455.ogg,train/024455.ogg,3,Experimental
15261,015261.ogg,train/015261.ogg,8,Pop
15462,015462.ogg,train/015462.ogg,5,Folk
13351,013351.ogg,train/013351.ogg,5,Folk
19326,019326.ogg,train/019326.ogg,3,Experimental
2768,002768.ogg,train/002768.ogg,4,Hip-Hop
11783,011783.ogg,train/011783.ogg,0,Electronic
14653,014653.ogg,train/014653.ogg,4,Hip-Hop
13132,013132.ogg,train/013132.ogg,2,Punk
12781,012781.ogg,train/012781.ogg,8,Pop
24650,024650.ogg,train/024650.ogg,1,Rock
14045,014045.ogg,train/014045.ogg,0,Electronic
15088,015088.ogg,train/015088.ogg,4,Hip-Hop
5968,005968.ogg,train/005968.ogg,1,Rock
11653,011653.ogg,train/011653.ogg,4,Hip-Hop
3661,003661.ogg,train/003661.ogg,2,Punk
13021,013021.ogg,train/013021.ogg,8,Pop
20013,020013.ogg,train/020013.ogg,1,Rock
8332,008332.ogg,train/008332.ogg,2,Punk
1093,001093.ogg,train/001093.ogg,10,Ambient Electronic
8088,008088.ogg,train/008088.ogg,2,Punk
8278,008278.ogg,train/008278.ogg,7,Instrumental
4516,004516.ogg,train/004516.ogg,6,Chiptune / Glitch
4156,004156.ogg,train/004156.ogg,0,Electronic
1492,001492.ogg,train/001492.ogg,3,Experimental
10861,010861.ogg,train/010861.ogg,11,Classical
20057,020057.ogg,train/020057.ogg,6,Chiptune / Glitch
9523,009523.ogg,train/009523.ogg,2,Punk
13726,013726.ogg,train/013726.ogg,8,Pop
23874,023874.ogg,train/023874.ogg,1,Rock
2487,002487.ogg,train/002487.ogg,5,Folk
3625,003625.ogg,train/003625.ogg,5,Folk
2521,002521.ogg,train/002521.ogg,3,Experimental
9022,009022.ogg,train/009022.ogg,7,Instrumental
6439,006439.ogg,train/006439.ogg,6,Chiptune / Glitch
3111,003111.ogg,train/003111.ogg,0,Electronic
13923,013923.ogg,train/013923.ogg,7,Instrumental
1517,001517.ogg,train/001517.ogg,1,Rock
1886,001886.ogg,train/001886.ogg,7,Instrumental
16977,016977.ogg,train/016977.ogg,2,Punk
17633,017633.ogg,train/017633.ogg,2,Punk
16783,016783.ogg,train/016783.ogg,9,International
4264,004264.ogg,train/004264.ogg,2,Punk
10263,010263.ogg,train/010263.ogg,4,Hip-Hop
21269,021269.ogg,train/021269.ogg,4,Hip-Hop
12855,012855.ogg,train/012855.ogg,4,Hip-Hop
19144,019144.ogg,train/019144.ogg,4,Hip-Hop
19348,019348.ogg,train/019348.ogg,4,Hip-Hop
23477,023477.ogg,train/023477.ogg,4,Hip-Hop
12303,012303.ogg,train/012303.ogg,1,Rock
18562,018562.ogg,train/018562.ogg,6,Chiptune / Glitch
487,000487.ogg,train/000487.ogg,5,Folk
10948,010948.ogg,train/010948.ogg,11,Classical
15240,015240.ogg,train/015240.ogg,7,Instrumental
8845,008845.ogg,train/008845.ogg,4,Hip-Hop
4988,004988.ogg,train/004988.ogg,0,Electronic
10826,010826.ogg,train/010826.ogg,3,Experimental
11666,011666.ogg,train/011666.ogg,6,Chiptune / Glitch
20142,020142.ogg,train/020142.ogg,1,Rock
13359,013359.ogg,train/013359.ogg,0,Electronic
8519,008519.ogg,train/008519.ogg,1,Rock
24450,024450.ogg,train/024450.ogg,1,Rock
8639,008639.ogg,train/008639.ogg,3,Experimental
6032,006032.ogg,train/006032.ogg,2,Punk
20971,020971.ogg,train/020971.ogg,12,Old-Time / Historic
19210,019210.ogg,train/019210.ogg,7,Instrumental
7394,007394.ogg,train/007394.ogg,10,Ambient Electronic
12695,012695.ogg,train/012695.ogg,6,Chiptune / Glitch
2242,002242.ogg,train/002242.ogg,0,Electronic
21154,021154.ogg,train/021154.ogg,0,Electronic
10801,010801.ogg,train/010801.ogg,13,Jazz
5565,005565.ogg,train/005565.ogg,11,Classical
17052,017052.ogg,train/017052.ogg,9,International
14729,014729.ogg,train/014729.ogg,0,Electronic
19291,019291.ogg,train/019291.ogg,1,Rock
9166,009166.ogg,train/009166.ogg,2,Punk
19812,019812.ogg,train/019812.ogg,6,Chiptune / Glitch
23128,023128.ogg,train/023128.ogg,10,Ambient Electronic
18639,018639.ogg,train/018639.ogg,2,Punk
12010,012010.ogg,train/012010.ogg,0,Electronic
9731,009731.ogg,train/009731.ogg,3,Experimental
23851,023851.ogg,train/023851.ogg,3,Experimental
19187,019187.ogg,train/019187.ogg,16,Spoken
9685,009685.ogg,train/009685.ogg,1,Rock
4689,004689.ogg,train/004689.ogg,5,Folk
19110,019110.ogg,train/019110.ogg,1,Rock
22976,022976.ogg,train/022976.ogg,7,Instrumental
16119,016119.ogg,train/016119.ogg,3,Experimental
17709,017709.ogg,train/017709.ogg,4,Hip-Hop
13982,013982.ogg,train/013982.ogg,1,Rock
17705,017705.ogg,train/017705.ogg,2,Punk
10343,010343.ogg,train/010343.ogg,8,Pop
10487,010487.ogg,train/010487.ogg,6,Chiptune / Glitch
21905,021905.ogg,train/021905.ogg,12,Old-Time / Historic
19538,019538.ogg,train/019538.ogg,0,Electronic
14790,014790.ogg,train/014790.ogg,1,Rock
8877,008877.ogg,train/008877.ogg,1,Rock
19540,019540.ogg,train/019540.ogg,3,Experimental
4159,004159.ogg,train/004159.ogg,3,Experimental
11242,011242.ogg,train/011242.ogg,6,Chiptune / Glitch
15625,015625.ogg,train/015625.ogg,16,Spoken
5284,005284.ogg,train/005284.ogg,4,Hip-Hop
23884,023884.ogg,train/023884.ogg,2,Punk
9420,009420.ogg,train/009420.ogg,2,Punk
15622,015622.ogg,train/015622.ogg,4,Hip-Hop
9770,009770.ogg,train/009770.ogg,2,Punk
9080,009080.ogg,train/009080.ogg,4,Hip-Hop
18,000018.ogg,train/000018.ogg,9,International
22275,022275.ogg,train/022275.ogg,3,Experimental
2448,002448.ogg,train/002448.ogg,4,Hip-Hop
22463,022463.ogg,train/022463.ogg,6,Chiptune / Glitch
21722,021722.ogg,train/021722.ogg,1,Rock
2076,002076.ogg,train/002076.ogg,2,Punk
15638,015638.ogg,train/015638.ogg,5,Folk
18067,018067.ogg,train/018067.ogg,7,Instrumental
24889,024889.ogg,train/024889.ogg,1,Rock
21383,021383.ogg,train/021383.ogg,1,Rock
11473,011473.ogg,train/011473.ogg,0,Electronic
7409,007409.ogg,train/007409.ogg,4,Hip-Hop
19865,019865.ogg,train/019865.ogg,2,Punk
3291,003291.ogg,train/003291.ogg,4,Hip-Hop
7210,007210.ogg,train/007210.ogg,4,Hip-Hop
23098,023098.ogg,train/023098.ogg,2,Punk
23741,023741.ogg,train/023741.ogg,3,Experimental
16641,016641.ogg,train/016641.ogg,2,Punk
19724,019724.ogg,train/019724.ogg,4,Hip-Hop
17836,017836.ogg,train/017836.ogg,3,Experimental
22855,022855.ogg,train/022855.ogg,0,Electronic
5134,005134.ogg,train/005134.ogg,2,Punk
10865,010865.ogg,train/010865.ogg,2,Punk
14246,014246.ogg,train/014246.ogg,7,Instrumental
14424,014424.ogg,train/014424.ogg,8,Pop
16906,016906.ogg,train/016906.ogg,6,Chiptune / Glitch
301,000301.ogg,train/000301.ogg,3,Experimental
20424,020424.ogg,train/020424.ogg,8,Pop
9883,009883.ogg,train/009883.ogg,1,Rock
2498,002498.ogg,train/002498.ogg,4,Hip-Hop
10200,010200.ogg,train/010200.ogg,1,Rock
5714,005714.ogg,train/005714.ogg,3,Experimental
2921,002921.ogg,train/002921.ogg,1,Rock
5291,005291.ogg,train/005291.ogg,3,Experimental
14680,014680.ogg,train/014680.ogg,3,Experimental
290,000290.ogg,train/000290.ogg,1,Rock
24675,024675.ogg,train/024675.ogg,0,Electronic
16455,016455.ogg,train/016455.ogg,15,Soul-RnB
14175,014175.ogg,train/014175.ogg,1,Rock
22795,022795.ogg,train/022795.ogg,6,Chiptune / Glitch
23548,023548.ogg,train/023548.ogg,8,Pop
23677,023677.ogg,train/023677.ogg,13,Jazz
22123,022123.ogg,train/022123.ogg,8,Pop
19987,019987.ogg,train/019987.ogg,11,Classical
5239,005239.ogg,train/005239.ogg,9,International
13724,013724.ogg,train/013724.ogg,4,Hip-Hop
2063,002063.ogg,train/002063.ogg,2,Punk
15876,015876.ogg,train/015876.ogg,3,Experimental
8812,008812.ogg,train/008812.ogg,1,Rock
14507,014507.ogg,train/014507.ogg,1,Rock
15806,015806.ogg,train/015806.ogg,5,Folk
18610,018610.ogg,train/018610.ogg,1,Rock
12814,012814.ogg,train/012814.ogg,2,Punk
9307,009307.ogg,train/009307.ogg,13,Jazz
8745,008745.ogg,train/008745.ogg,5,Folk
14538,014538.ogg,train/014538.ogg,1,Rock
1477,001477.ogg,train/001477.ogg,3,Experimental
11134,011134.ogg,train/011134.ogg,0,Electronic
12287,012287.ogg,train/012287.ogg,8,Pop
12802,012802.ogg,train/012802.ogg,0,Electronic
22758,022758.ogg,train/022758.ogg,10,Ambient Electronic
14,000014.ogg,train/000014.ogg,3,Experimental
16310,016310.ogg,train/016310.ogg,8,Pop
23378,023378.ogg,train/023378.ogg,2,Punk
6297,006297.ogg,train/006297.ogg,8,Pop
19339,019339.ogg,train/019339.ogg,8,Pop
20506,020506.ogg,train/020506.ogg,1,Rock
12499,012499.ogg,train/012499.ogg,6,Chiptune / Glitch
15844,015844.ogg,train/015844.ogg,3,Experimental
6865,006865.ogg,train/006865.ogg,14,Country
17396,017396.ogg,train/017396.ogg,2,Punk
3890,003890.ogg,train/003890.ogg,5,Folk
9446,009446.ogg,train/009446.ogg,7,Instrumental
20459,020459.ogg,train/020459.ogg,9,International
10716,010716.ogg,train/010716.ogg,10,Ambient Electronic
11136,011136.ogg,train/011136.ogg,3,Experimental
13799,013799.ogg,train/013799.ogg,9,International
2925,002925.ogg,train/002925.ogg,4,Hip-Hop
8973,008973.ogg,train/008973.ogg,0,Electronic
16893,016893.ogg,train/016893.ogg,2,Punk
10280,010280.ogg,train/010280.ogg,5,Folk
6690,006690.ogg,train/006690.ogg,5,Folk
1117,001117.ogg,train/001117.ogg,9,International
10251,010251.ogg,train/010251.ogg,3,Experimental
19731,019731.ogg,train/019731.ogg,8,Pop
12646,012646.ogg,train/012646.ogg,7,Instrumental
553,000553.ogg,train/000553.ogg,1,Rock
22284,022284.ogg,train/022284.ogg,2,Punk
24044,024044.ogg,train/024044.ogg,15,Soul-RnB
13301,013301.ogg,train/013301.ogg,4,Hip-Hop
12624,012624.ogg,train/012624.ogg,4,Hip-Hop
17601,017601.ogg,train/017601.ogg,1,Rock
939,000939.ogg,train/000939.ogg,10,Ambient Electronic
17768,017768.ogg,train/017768.ogg,5,Folk
13555,013555.ogg,train/013555.ogg,1,Rock
16423,016423.ogg,train/016423.ogg,2,Punk
21137,021137.ogg,train/021137.ogg,7,Instrumental
1695,001695.ogg,train/001695.ogg,9,International
4602,004602.ogg,train/004602.ogg,0,Electronic
19645,019645.ogg,train/019645.ogg,2,Punk
18534,018534.ogg,train/018534.ogg,6,Chiptune / Glitch
7152,007152.ogg,train/007152.ogg,0,Electronic
24893,024893.ogg,train/024893.ogg,4,Hip-Hop
22764,022764.ogg,train/022764.ogg,2,Punk
4374,004374.ogg,train/004374.ogg,5,Folk
23535,023535.ogg,train/023535.ogg,1,Rock
12555,012555.ogg,train/012555.ogg,4,Hip-Hop
13116,013116.ogg,train/013116.ogg,4,Hip-Hop
24694,024694.ogg,train/024694.ogg,1,Rock
14831,014831.ogg,train/014831.ogg,3,Experimental
3598,003598.ogg,train/003598.ogg,4,Hip-Hop
8043,008043.ogg,train/008043.ogg,15,Soul-RnB
20419,020419.ogg,train/020419.ogg,10,Ambient Electronic
18774,018774.ogg,train/018774.ogg,0,Electronic
15325,015325.ogg,train/015325.ogg,1,Rock
9743,009743.ogg,train/009743.ogg,2,Punk
1134,001134.ogg,train/001134.ogg,0,Electronic
10672,010672.ogg,train/010672.ogg,6,Chiptune / Glitch
19784,019784.ogg,train/019784.ogg,9,International
112,000112.ogg,train/000112.ogg,3,Experimental
17969,017969.ogg,train/017969.ogg,8,Pop
646,000646.ogg,train/000646.ogg,7,Instrumental
19536,019536.ogg,train/019536.ogg,3,Experimental
110,000110.ogg,train/000110.ogg,3,Experimental
6656,006656.ogg,train/006656.ogg,2,Punk
5927,005927.ogg,train/005927.ogg,9,International
24374,024374.ogg,train/024374.ogg,4,Hip-Hop
5299,005299.ogg,train/005299.ogg,1,Rock
4429,004429.ogg,train/004429.ogg,3,Experimental
5501,005501.ogg,train/005501.ogg,3,Experimental
17322,017322.ogg,train/017322.ogg,10,Ambient Electronic
1868,001868.ogg,train/001868.ogg,1,Rock
993,000993.ogg,train/000993.ogg,0,Electronic
23119,023119.ogg,train/023119.ogg,2,Punk
10486,010486.ogg,train/010486.ogg,9,International
21174,021174.ogg,train/021174.ogg,0,Electronic
4812,004812.ogg,train/004812.ogg,6,Chiptune / Glitch
15924,015924.ogg,train/015924.ogg,6,Chiptune / Glitch
9533,009533.ogg,train/009533.ogg,0,Electronic
9266,009266.ogg,train/009266.ogg,5,Folk
17370,017370.ogg,train/017370.ogg,6,Chiptune / Glitch
4256,004256.ogg,train/004256.ogg,12,Old-Time / Historic
